customer_id, store_id, first_name, last_name, email, address_id, active, create_date, last_update, customer_id_old, segment
539,1, MATHEW, BOLIN, MATHEW.BOLIN@sakilacustomer.org,545,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
540,1, TYRONE, ASHER, TYRONE.ASHER@sakilacustomer.org,546,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
541,2, DARREN, WINDHAM, DARREN.WINDHAM@sakilacustomer.org,547,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
542,2, LONNIE, TIRADO, LONNIE.TIRADO@sakilacustomer.org,548,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
543,1, LANCE, PEMBERTON, LANCE.PEMBERTON@sakilacustomer.org,549,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
544,2, CODY, NOLEN, CODY.NOLEN@sakilacustomer.org,550,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
545,2, JULIO, NOLAND, JULIO.NOLAND@sakilacustomer.org,551,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
546,1, KELLY, KNOTT, KELLY.KNOTT@sakilacustomer.org,552,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
547,1, KURT, EMMONS, KURT.EMMONS@sakilacustomer.org,553,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
548,1, ALLAN, CORNISH, ALLAN.CORNISH@sakilacustomer.org,554,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
549,1, NELSON, CHRISTENSON, NELSON.CHRISTENSON@sakilacustomer.org,555,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
550,2, GUY, BROWNLEE, GUY.BROWNLEE@sakilacustomer.org,556,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
551,2, CLAYTON, BARBEE, CLAYTON.BARBEE@sakilacustomer.org,557,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
552,2, HUGH, WALDROP, HUGH.WALDROP@sakilacustomer.org,558,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
553,1, MAX, PITT, MAX.PITT@sakilacustomer.org,559,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
554,1, DWAYNE, OLVERA, DWAYNE.OLVERA@sakilacustomer.org,560,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
555,1, DWIGHT, LOMBARDI, DWIGHT.LOMBARDI@sakilacustomer.org,561,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
556,2, ARMANDO, GRUBER, ARMANDO.GRUBER@sakilacustomer.org,562,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
557,1, FELIX, GAFFNEY, FELIX.GAFFNEY@sakilacustomer.org,563,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
558,1, JIMMIE, EGGLESTON, JIMMIE.EGGLESTON@sakilacustomer.org,564,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
559,2, EVERETT, BANDA, EVERETT.BANDA@sakilacustomer.org,565,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
560,1, JORDAN, ARCHULETA, JORDAN.ARCHULETA@sakilacustomer.org,566,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
561,2, IAN, STILL, IAN.STILL@sakilacustomer.org,567,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
562,1, WALLACE, SLONE, WALLACE.SLONE@sakilacustomer.org,568,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
563,2, KEN, PREWITT, KEN.PREWITT@sakilacustomer.org,569,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
564,2, BOB, PFEIFFER, BOB.PFEIFFER@sakilacustomer.org,570,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
565,2, JAIME, NETTLES, JAIME.NETTLES@sakilacustomer.org,571,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
566,1, CASEY, MENA, CASEY.MENA@sakilacustomer.org,572,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
567,2, ALFREDO, MCADAMS, ALFREDO.MCADAMS@sakilacustomer.org,573,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
568,2, ALBERTO, HENNING, ALBERTO.HENNING@sakilacustomer.org,574,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
569,2, DAVE, GARDINER, DAVE.GARDINER@sakilacustomer.org,575,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
570,2, IVAN, CROMWELL, IVAN.CROMWELL@sakilacustomer.org,576,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
571,2, JOHNNIE, CHISHOLM, JOHNNIE.CHISHOLM@sakilacustomer.org,577,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
572,1, SIDNEY, BURLESON, SIDNEY.BURLESON@sakilacustomer.org,578,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
573,1, BYRON, BOX, BYRON.BOX@sakilacustomer.org,579,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
574,2, JULIAN, VEST, JULIAN.VEST@sakilacustomer.org,580,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
575,2, ISAAC, OGLESBY, ISAAC.OGLESBY@sakilacustomer.org,581,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
576,2, MORRIS, MCCARTER, MORRIS.MCCARTER@sakilacustomer.org,582,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
577,2, CLIFTON, MALCOLM, CLIFTON.MALCOLM@sakilacustomer.org,583,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
578,2, WILLARD, LUMPKIN, WILLARD.LUMPKIN@sakilacustomer.org,584,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
579,2, DARYL, LARUE, DARYL.LARUE@sakilacustomer.org,585,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
580,1, ROSS, GREY, ROSS.GREY@sakilacustomer.org,586,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
581,1, VIRGIL, WOFFORD, VIRGIL.WOFFORD@sakilacustomer.org,587,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
582,2, ANDY, VANHORN, ANDY.VANHORN@sakilacustomer.org,588,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
583,1, MARSHALL, THORN, MARSHALL.THORN@sakilacustomer.org,589,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
584,2, SALVADOR, TEEL, SALVADOR.TEEL@sakilacustomer.org,590,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
585,1, PERRY, SWAFFORD, PERRY.SWAFFORD@sakilacustomer.org,591,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
586,1, KIRK, STCLAIR, KIRK.STCLAIR@sakilacustomer.org,592,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
587,1, SERGIO, STANFIELD, SERGIO.STANFIELD@sakilacustomer.org,593,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
588,1, MARION, OCAMPO, MARION.OCAMPO@sakilacustomer.org,594,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
589,1, TRACY, HERRMANN, TRACY.HERRMANN@sakilacustomer.org,595,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
590,2, SETH, HANNON, SETH.HANNON@sakilacustomer.org,596,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
591,1, KENT, ARSENAULT, KENT.ARSENAULT@sakilacustomer.org,597,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
592,1, TERRANCE, ROUSH, TERRANCE.ROUSH@sakilacustomer.org,598,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
593,2, RENE, MCALISTER, RENE.MCALISTER@sakilacustomer.org,599,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
594,1, EDUARDO, HIATT, EDUARDO.HIATT@sakilacustomer.org,600,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
595,1, TERRENCE, GUNDERSON, TERRENCE.GUNDERSON@sakilacustomer.org,601,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
596,1, ENRIQUE, FORSYTHE, ENRIQUE.FORSYTHE@sakilacustomer.org,602,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
597,1, FREDDIE, DUGGAN, FREDDIE.DUGGAN@sakilacustomer.org,603,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
598,1, WADE, DELVALLE, WADE.DELVALLE@sakilacustomer.org,604,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
599,2, AUSTIN, CINTRON, AUSTIN.CINTRON@sakilacustomer.org,605,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
600,1, Alex, Avila, Alex.Avila@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AA-10315, Consumer
601,1, Allen, Armold, Allen.Armold@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AA-10375, Consumer
602,1, Andrew, Allen, Andrew.Allen@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AA-10480, Consumer
603,1, Anna, Andreadi, Anna.Andreadi@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AA-10645, Consumer
604,1, Aaron, Bergman, Aaron.Bergman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10015, Consumer
605,1, Adam, Bellavance, Adam.Bellavance@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10060, Home Office
606,1, Adrian, Barton, Adrian.Barton@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10105, Consumer
607,1, Aimee, Bixby, Aimee.Bixby@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10150, Consumer
608,1, Alan, Barnes, Alan.Barnes@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10165, Consumer
609,1, Alejandro, Ballentine, Alejandro.Ballentine@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10255, Home Office
610,1, Ann, Blume, Ann.Blume@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AB-10600, Corporate
611,1, Alyssa, Crouse, Alyssa.Crouse@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AC-10420, Corporate
612,1, Amy, Cox, Amy.Cox@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AC-10450, Consumer
613,1, Ann, Chong, Ann.Chong@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AC-10615, Corporate
614,1, Anna, Chung, Anna.Chung@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AC-10660, Consumer
615,1, Alan, Dominguez, Alan.Dominguez@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AD-10180, Home Office
616,1, Art, Ferguson, Art.Ferguson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AF-10870, Consumer
617,1, Art, Foster, Art.Foster@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AF-10885, Consumer
618,1, Alejandro, Grove, Alejandro.Grove@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10270, Consumer
619,1, Aleksandra, Gannaway, Aleksandra.Gannaway@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10300, Corporate
620,1, Alex, Grayson, Alex.Grayson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10330, Consumer
621,1, Allen, Goldenen, Allen.Goldenen@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10390, Consumer
622,1, Andrew, Gjertsen, Andrew.Gjertsen@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10495, Corporate
623,1, Andy, Gerbode, Andy.Gerbode@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10525, Corporate
624,1, Anna, Gayman, Anna.Gayman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10675, Consumer
625,1, Anthony, Garverick, Anthony.Garverick@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10765, Home Office
626,1, Arthur, Gainer, Arthur.Gainer@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AG-10900, Consumer
627,1, Aaron, Hawkins, Aaron.Hawkins@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10030, Corporate
628,1, Adam, Hart, Adam.Hart@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10075, Corporate
629,1, Adrian, Hane, Adrian.Hane@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10120, Home Office
630,1, Alan, Haines, Alan.Haines@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10195, Corporate
631,1, Alan, Hwang, Alan.Hwang@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10210, Consumer
632,1, Amy, Hunt, Amy.Hunt@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10465, Consumer
633,1, Angele, Hood, Angele.Hood@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10585, Consumer
634,1, Anna, Haberlin, Anna.Haberlin@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AH-10690, Corporate
635,1, Arianne, Irving, Arianne.Irving@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AI-10855, Consumer
636,1, Anthony, Jacobs, Anthony.Jacobs@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AJ-10780, Corporate
637,1, Anthony, Johnson, Anthony.Johnson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AJ-10795, Corporate
638,1, Ashley, Jarboe, Ashley.Jarboe@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AJ-10945, Consumer
639,1, Astrea, Jones, Astrea.Jones@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AJ-10960, Consumer
640,1, Alice, McCarthy, Alice.McCarthy@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AM-10360, Corporate
641,1, Anne, McFarland, Anne.McFarland@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AM-10705, Consumer
642,1, Anthony, O\Donnell, Anthony.O\Donnell@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AO-10810, Corporate
643,1, Anne, Pryor, Anne.Pryor@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AP-10720, Home Office
644,1, Arthur, Prichep, Arthur.Prichep@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AP-10915, Consumer
645,1, Alex, Russell, Alex.Russell@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10345, Corporate
646,1, Allen, Rosenblatt, Allen.Rosenblatt@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10405, Corporate
647,1, Andrew, Roberts, Andrew.Roberts@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10510, Consumer
648,1, Andy, Reiter, Andy.Reiter@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10540, Consumer
649,1, Anemone, Ratner, Anemone.Ratner@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10570, Consumer
650,1, Anthony, Rawles, Anthony.Rawles@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AR-10825, Corporate
651,1, Aaron, Smayling, Aaron.Smayling@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10045, Corporate
652,1, Adam, Shillingsburg, Adam.Shillingsburg@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10090, Consumer
653,1, Adrian, Shami, Adrian.Shami@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10135, Home Office
654,1, Alan, Schoenberger, Alan.Schoenberger@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10225, Corporate
655,1, Alan, Shonely, Alan.Shonely@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10240, Consumer
656,1, Alejandro, Savely, Alejandro.Savely@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10285, Corporate
657,1, Ann, Steele, Ann.Steele@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AS-10630, Home Office
658,1, Alyssa, Tate, Alyssa.Tate@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AT-10435, Home Office
659,1, Annie, Thurman, Annie.Thurman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AT-10735, Consumer
660,1, Anthony, Witt, Anthony.Witt@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AW-10840, Consumer
661,1, Arthur, Wiediger, Arthur.Wiediger@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AW-10930, Home Office
662,1, Andy, Yotov, Andy.Yotov@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AY-10555, Corporate
663,1, Annie, Zypern, Annie.Zypern@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, AZ-10750, Consumer
664,1, Barry, Blumstein, Barry.Blumstein@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BB-10990, Corporate
665,1, Brenda, Bowman, Brenda.Bowman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BB-11545, Corporate
666,1, Becky, Castell, Becky.Castell@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BC-11125, Home Office
667,1, Bill, Donatelli, Bill.Donatelli@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11320, Consumer
668,1, Bradley, Drucker, Bradley.Drucker@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11500, Consumer
669,1, Brendan, Dodson, Brendan.Dodson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11560, Home Office
670,1, Brian, Dahlen, Brian.Dahlen@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11605, Consumer
671,1, Brian, DeCherney, Brian.DeCherney@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11620, Consumer
672,1, Brian, Derr, Brian.Derr@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11635, Consumer
673,1, Bruce, Degenhardt, Bruce.Degenhardt@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11725, Consumer
674,1, Bryan, Davis, Bryan.Davis@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BD-11770, Consumer
675,1, Bill, Eplett, Bill.Eplett@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BE-11335, Home Office
676,1, Bobby, Elias, Bobby.Elias@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BE-11410, Consumer
677,1, Brad, Eason, Brad.Eason@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BE-11455, Home Office
678,1, Barbara, Fisher, Barbara.Fisher@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-10975, Corporate
679,1, Barry, Franz, Barry.Franz@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11005, Home Office
680,1, Barry, Franzosisch, Barry.Franzosisch@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11020, Corporate
681,1, Bart, Folk, Bart.Folk@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11080, Consumer
682,1, Ben, Ferrer, Ben.Ferrer@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11170, Home Office
683,1, Benjamin, Farhat, Benjamin.Farhat@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11215, Home Office
684,1, Beth, Fritzler, Beth.Fritzler@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BF-11275, Corporate
685,1, Barry, Gonzalez, Barry.Gonzalez@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BG-11035, Consumer
686,1, Brooke, Gillingham, Brooke.Gillingham@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BG-11695, Corporate
687,1, Bruce, Geld, Bruce.Geld@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BG-11740, Consumer
688,1, Brosina, Hoffman, Brosina.Hoffman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BH-11710, Consumer
689,1, Berenike, Kampe, Berenike.Kampe@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BK-11260, Consumer
690,1, Becky, Martin, Becky.Martin@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BM-11140, Consumer
691,1, Brendan, Murry, Brendan.Murry@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BM-11575, Corporate
692,1, Brian, Moss, Brian.Moss@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BM-11650, Corporate
693,1, Bryan, Mills, Bryan.Mills@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BM-11785, Consumer
694,1, Brad, Norvell, Brad.Norvell@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BN-11470, Corporate
695,1, Bradley, Nguyen, Bradley.Nguyen@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BN-11515, Consumer
696,1, Bill, Overfelt, Bill.Overfelt@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BO-11350, Corporate
697,1, Bobby, Odegard, Bobby.Odegard@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BO-11425, Consumer
698,1, Barry, Pond, Barry.Pond@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11050, Corporate
699,1, Bart, Pistole, Bart.Pistole@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11095, Corporate
700,1, Becky, Pak, Becky.Pak@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11155, Consumer
701,1, Ben, Peterman, Ben.Peterman@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11185, Corporate
702,1, Benjamin, Patterson, Benjamin.Patterson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11230, Consumer
703,1, Beth, Paige, Beth.Paige@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BP-11290, Consumer
704,1, Bill, Shonely, Bill.Shonely@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11365, Corporate
705,1, Bill, Stewart, Bill.Stewart@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11380, Corporate
706,1, Brendan, Sweed, Brendan.Sweed@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11590, Corporate
707,1, Brian, Stugart, Brian.Stugart@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11665, Consumer
708,1, Bruce, Stewart, Bruce.Stewart@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11755, Consumer
709,1, Bryan, Spruell, Bryan.Spruell@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BS-11800, Home Office
710,1, Beth, Thompson, Beth.Thompson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11305, Home Office
711,1, Bill, Tyler, Bill.Tyler@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11395, Corporate
712,1, Bobby, Trafton, Bobby.Trafton@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11440, Consumer
713,1, Brad, Thomas, Brad.Thomas@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11485, Home Office
714,1, Bradley, Talbott, Bradley.Talbott@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11530, Home Office
715,1, Brian, Thompson, Brian.Thompson@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BT-11680, Consumer
716,1, Benjamin, Venier, Benjamin.Venier@sakilacustomer.org\r,606,1, 2020-01-25 09:02:20, 2020-01-25 00:00:00, BV-11245, Corporate
